G,Name,U+,Style,Tags
,rubocop,e923,,
,ruby,e927,,
,rubygems,e924,,
,rubyonrails,e925,,
,rubysinatra,e926,,
,ruff,e928,,
,rumahweb,e929,,
,rumble,e92a,,
,rundeck,e92b,,
,runkeeper,e92c,,
,runkit,e92d,,
,runrundotit,e92e,,
,rust,e930,,
,rustdesk,e92f,,
,rxdb,e931,,
,ryanair,e932,,
,rye,e933,,
,s7airlines,e934,,
,sabanci,e935,,
,safari,e936,,
,sage,e937,,
,sahibinden,e938,,
,sailfishos,e939,,
,sailsdotjs,e93a,,
,salesforce,e93b,,
,salla,e93c,,
,saltproject,e93d,,
,samsclub,e93e,,
,samsung,e940,,
,samsungpay,e93f,,
,sandisk,e941,,
,sanfranciscomunicipalrailway,e942,,
,sanic,e943,,
,sanity,e944,,
,saopaulometro,e945,,
,sap,e946,,
,sass,e947,,
,sat1,e948,,
,satellite,e949,,
,saturn,e94a,,
,saucelabs,e94b,,
,saudia,e94c,,
,scala,e94d,,
,scaleway,e94e,,
,scania,e94f,,
,schneiderelectric,e950,,
,scikitlearn,e951,,
,scilab,e952,,
,scipy,e953,,
,scopus,e954,,
,scpfoundation,e955,,
,scrapbox,e956,,
,scrapy,e957,,
,scratch,e958,,
,screencastify,e959,,
,scribd,e95a,,
,scrimba,e95b,,
,scrollreveal,e95c,,
,scrumalliance,e95d,,
,scrutinizerci,e95e,,
,scylladb,e95f,,
,seagate,e960,,
,searxng,e961,,
,seat,e963,,
,seatgeek,e962,,
,securityscorecard,e964,,
,sefaria,e965,,
,sega,e966,,
,selenium,e967,,
,sellfy,e968,,
,semanticrelease,e969,,
,semanticscholar,e96a,,
,semanticui,e96c,,
,semanticuireact,e96b,,
,semanticweb,e96d,,
,semaphoreci,e96e,,
,semrush,e96f,,
,semver,e970,,
,sencha,e971,,
,sennheiser,e972,,
,sensu,e973,,
,sentry,e974,,
,sepa,e975,,
,sequelize,e976,,
,serverfault,e977,,
,serverless,e978,,
,session,e97a,,
,sessionize,e979,,
,setapp,e97b,,
,sfml,e97c,,
,shadcnui,e97d,,
,shadow,e97e,,
,shanghaimetro,e97f,,
,sharex,e980,,
,sharp,e981,,
,shazam,e982,,
,shell,e983,,
,shelly,e984,,
,shenzhenmetro,e985,,
,shieldsdotio,e986,,
,shikimori,e987,,
,shopee,e988,,
,shopify,e989,,
,shopware,e98a,,
,shortcut,e98b,,
,shotcut,e98c,,
,showpad,e98d,,
,showtime,e98e,,
,showwcase,e98f,,
,shutterstock,e990,,
,sidekiq,e991,,
,sidequest,e992,,
,siemens,e993,,
,sifive,e994,,
,signal,e995,,
,similarweb,e996,,
,simkl,e997,,
,simpleanalytics,e998,,
,simpleicons,e999,,
,simplelogin,e99a,,
,simplenote,e99b,,
,sinaweibo,e99c,,
,singaporeairlines,e99d,,
,singlestore,e99e,,
,sitecore,e99f,,
,sitepoint,e9a0,,
,siyuan,e9a1,,
,skaffold,e9a2,,
,sketch,e9a4,,
,sketchfab,e9a3,,
,sketchup,e9a5,,
,skillshare,e9a6,,
,skoda,e9a7,,
,sky,e9ad,,
,skynet,e9a8,,
,skypack,e9a9,,
,skype,e9ab,,
,skypeforbusiness,e9aa,,
,skyrock,e9ac,,
,slack,e9ae,,
,slackware,e9af,,
,slashdot,e9b0,,
,slickpic,e9b1,,
,slides,e9b3,,
,slideshare,e9b2,,
,slint,e9b4,,
,smart,e9b5,,
,smartthings,e9b6,,
,smashdotgg,e9b7,,
,smashingmagazine,e9b8,,
,smrt,e9b9,,
,smugmug,e9ba,,
,snapchat,e9bb,,
,snapcraft,e9bc,,
,sncf,e9bd,,
,snowflake,e9be,,
,snowpack,e9bf,,
,snyk,e9c0,,
,socialblade,e9c1,,
,society6,e9c2,,
,socketdotio,e9c3,,
,softpedia,e9c4,,
,sogou,e9c5,,
,solana,e9c6,,
,solid,e9c8,,
,solidity,e9c7,,
,sololearn,e9c9,,
,solus,e9ca,,
,sonar,e9cf,,
,sonarcloud,e9cb,,
,sonarlint,e9cc,,
,sonarqube,e9cd,,
,sonarr,e9ce,,
,sonatype,e9d0,,
,songkick,e9d1,,
,songoda,e9d2,,
,sonicwall,e9d3,,
,sonos,e9d4,,
,sony,e9d5,,
,soriana,e9d6,,
,soundcharts,e9d7,,
,soundcloud,e9d8,,
,sourceengine,e9d9,,
,sourceforge,e9da,,
,sourcehut,e9db,,
,sourcetree,e9dc,,
,southwestairlines,e9dd,,
,spacemacs,e9de,,
,spaceship,e9df,,
,spacex,e9e0,,
,spacy,e9e1,,
,sparkar,e9e2,,
,sparkasse,e9e3,,
,sparkfun,e9e4,,
,sparkpost,e9e5,,
,spdx,e9e6,,
,speakerdeck,e9e7,,
,spectrum,e9e8,,
,speedtest,e9e9,,
,speedypage,e9ea,,
,sphinx,e9eb,,
,spigotmc,e9ec,,
,spine,e9ed,,
,spinnaker,e9ee,,
,spinrilla,e9ef,,
,splunk,e9f0,,
,spoj,e9f1,,
,spond,e9f2,,
,spotify,e9f3,,
,spotlight,e9f4,,
,spreadshirt,e9f5,,
,spreaker,e9f6,,
,spring,e9fa,,
,springboot,e9f7,,
,spring-creators,e9f8,,
,springsecurity,e9f9,,
,spyderide,e9fb,,
,sqlalchemy,e9fc,,
,sqlite,e9fd,,
,square,ea00,,
,squareenix,e9fe,,
,squarespace,e9ff,,
,srgssr,ea01,,
,ssrn,ea02,,
,sst,ea03,,
,stackbit,ea04,,
,stackblitz,ea05,,
,stackedit,ea06,,
,stackexchange,ea07,,
,stackhawk,ea08,,
,stackoverflow,ea09,,
,stackpath,ea0a,,
,stackshare,ea0b,,
,stadia,ea0c,,
,staffbase,ea0d,,
,stagetimer,ea0e,,
,standardjs,ea0f,,
,standardresume,ea10,,
,starbucks,ea11,,
,stardock,ea12,,
,starlingbank,ea13,,
,starship,ea14,,
,startrek,ea15,,
,starz,ea16,,
,statamic,ea17,,
,statista,ea18,,
,statuspage,ea19,,
,statuspal,ea1a,,
,steam,ea1d,,
,steamdb,ea1b,,
,steamdeck,ea1c,,
,steamworks,ea1e,,
,steelseries,ea1f,,
,steem,ea21,,
,steemit,ea20,,
,steinberg,ea22,,
,stellar,ea23,,
,stencil,ea24,,
,stencyl,ea25,,
,stimulus,ea26,,
,stitcher,ea27,,
,stmicroelectronics,ea28,,
,stockx,ea29,,
,stopstalk,ea2a,,
,storyblok,ea2b,,
,storybook,ea2c,,
,strapi,ea2d,,
,strava,ea2e,,
,streamlabs,ea2f,,
,streamlit,ea30,,
,streamrunners,ea31,,
,stripe,ea32,,
,strongswan,ea33,,
,stryker,ea34,,
,stubhub,ea35,,
,studio3t,ea36,,
,studyverse,ea37,,
,styledcomponents,ea38,,
,stylelint,ea39,,
,styleshare,ea3a,,
,stylus,ea3b,,
,subaru,ea3c,,
,sublimetext,ea3d,,
,substack,ea3e,,
,subtitleedit,ea3f,,
,subversion,ea40,,
,suckless,ea41,,
,sumologic,ea42,,
,sunrise,ea43,,
,supabase,ea44,,
,supercrease,ea45,,
,supermicro,ea46,,
,superuser,ea47,,
,surrealdb,ea48,,
,surveymonkey,ea49,,
,suse,ea4a,,
,suzuki,ea4b,,
,svelte,ea4c,,
,svg,ea4f,,
,svgdotjs,ea4d,,
,svgo,ea4e,,
,swagger,ea50,,
,swarm,ea51,,
,swc,ea52,,
,swift,ea53,,
,swiggy,ea54,,
,swiper,ea55,,
,swr,ea56,,
,symantec,ea57,,
,symbolab,ea58,,
,symfony,ea59,,
,symphony,ea5a,,
,sympy,ea5b,,
,syncthing,ea5c,,
,synology,ea5d,,
,system76,ea5e,,
,tabelog,ea5f,,
,tableau,ea60,,
,tablecheck,ea61,,
,tacobell,ea62,,
,tado,ea63,,
,taichigraphics,ea64,,
,taichilang,ea65,,
,tails,ea66,,
,tailwindcss,ea67,,
,taketwointeractivesoftware,ea68,,
,talend,ea69,,
,talenthouse,ea6a,,
,talos,ea6b,,
,tamiya,ea6c,,
,tampermonkey,ea6d,,
,taobao,ea6e,,
,tapas,ea6f,,
,target,ea70,,
,task,ea71,,
,tasmota,ea72,,
,tata,ea73,,
,tauri,ea74,,
,taxbuzz,ea75,,
,tcs,ea76,,
,teal,ea77,,
,teamcity,ea78,,
,teamspeak,ea79,,
,teamviewer,ea7a,,
,ted,ea7b,,
,teepublic,ea7c,,
,teespring,ea7d,,
,tekton,ea7e,,
,tele5,ea7f,,
,telegram,ea80,,
,telegraph,ea81,,
,telequebec,ea82,,
,temporal,ea83,,
,tencentqq,ea84,,
,tensorflow,ea85,,
,teradata,ea86,,
,teratail,ea87,,
,termius,ea88,,
,terraform,ea89,,
,tesco,ea8a,,
,tesla,ea8b,,
,testcafe,ea8c,,
,testin,ea8e,,
,testinglibrary,ea8d,,
,testrail,ea8f,,
,tether,ea90,,
,textpattern,ea91,,
,tga,ea92,,
,thangs,ea93,,
,thealgorithms,ea94,,
,theboringcompany,ea95,,
,theconversation,ea96,,
,thefinals,ea97,,
,theirishtimes,ea98,,
,themighty,ea99,,
,themodelsresource,ea9a,,
,themoviedatabase,ea9b,,
,thenorthface,ea9c,,
,theodinproject,ea9d,,
,theregister,ea9e,,
,thesoundsresource,ea9f,,
,thespritersresource,eaa0,,
,thewashingtonpost,eaa1,,
,thingiverse,eaa2,,
,thinkpad,eaa3,,
,thirdweb,eaa4,,
,threadless,eaa5,,
,threads,eaa6,,
,threedotjs,eaa7,,
,threema,eaa8,,
,thumbtack,eaa9,,
,thunderbird,eaaa,,
,thunderstore,eaab,,
,thurgauerkantonalbank,eaac,,
,thymeleaf,eaad,,
,ticketmaster,eaae,,
,ticktick,eaaf,,
,tidal,eab0,,
,tiddlywiki,eab1,,
,tide,eab2,,
,tidyverse,eab3,,
,tietoevry,eab4,,
,tiktok,eab5,,
,tildapublishing,eab6,,
,tile,eab7,,
,timescale,eab8,,
,tina,eab9,,
,tinder,eaba,,
,tindie,eabb,,
,tinkercad,eabc,,
,tinygrad,eabd,,
,tinyletter,eabe,,
,tistory,eabf,,
,tldraw,eac0,,
,tmobile,eac1,,
,tmux,eac2,,
,todoist,eac3,,
,toggl,eac4,,
,toggltrack,eac5,,
,tokyometro,eac6,,
,toll,eac7,,
,toml,eac8,,
,tomorrowland,eac9,,
,ton,eaca,,
,topcoder,eacb,,
,topdotgg,eacc,,
,toptal,eacd,,
,torbrowser,eace,,
,torproject,eacf,,
,toshiba,ead0,,
,totvs,ead1,,
,tourbox,ead2,,
,toyota,ead3,,
,tplink,ead4,,
,tqdm,ead5,,
,tradingview,ead6,,
,traefikmesh,ead7,,
,traefikproxy,ead8,,
,trailforks,ead9,,
,trainerroad,eada,,
,trakt,eadb,,
,transifex,eadc,,
,transmission,eadd,,
,transportforireland,eade,,
,transportforlondon,eadf,,
,travisci,eae0,,
,treehouse,eae1,,
,trello,eae2,,
,trendmicro,eae3,,
,treyarch,eae4,,
,tricentis,eae5,,
,trilium,eae6,,
,triller,eae7,,
,trillertv,eae8,,
,trino,eae9,,
,tripadvisor,eaea,,
,tripdotcom,eaeb,,
,trivy,eaec,,
,trove,eaed,,
,trpc,eaee,,
,truenas,eaef,,
,trueup,eaf0,,
,trulia,eaf1,,
,trustedshops,eaf2,,
,trustpilot,eaf3,,
,tryhackme,eaf4,,
,tryitonline,eaf5,,
,tsnode,eaf6,,
,tubi,eaf7,,
,tui,eaf8,,
,tumblr,eaf9,,
,tunein,eafa,,
,turbo,eafd,,
,turborepo,eafb,,
,turbosquid,eafc,,
,turkishairlines,eafe,,
,turso,eaff,,
,tutanota,eb00,,
,tv4play,eb01,,
,tvtime,eb02,,
,twilio,eb03,,
,twinkly,eb04,,
,twitch,eb05,,
,twitter,eb06,,
,typeform,eb07,,
,typer,eb08,,
,typescript,eb09,,
,typo3,eb0a,,
,typst,eb0b,,
,uber,eb0d,,
,ubereats,eb0c,,
,ubiquiti,eb0e,,
,ubisoft,eb0f,,
,ublockorigin,eb10,,
,ubuntu,eb12,,
,ubuntumate,eb11,,
,udacity,eb13,,
,udemy,eb14,,
,ufc,eb15,,
,uikit,eb16,,
,ulule,eb17,,
,umami,eb18,,
,umbraco,eb19,,
,uml,eb1a,,
,unacademy,eb1b,,
,underarmour,eb1c,,
,underscoredotjs,eb1d,,
,undertale,eb1e,,
,unicode,eb1f,,
,unilever,eb20,,
,uniqlo,eb22,,
,uniqlo-ja,eb21,,
,unitedairlines,eb23,,
,unitednations,eb24,,
,unity,eb25,,
,unlicense,eb26,,
,unocss,eb27,,
,unraid,eb28,,
,unrealengine,eb29,,
,unsplash,eb2a,,
,untappd,eb2b,,
,upcloud,eb2c,,
,uphold,eb2d,,
,uplabs,eb2e,,
,upptime,eb2f,,
,ups,eb30,,
,upstash,eb31,,
,uptimekuma,eb32,,
,uptobox,eb33,,
,upwork,eb34,,
,usps,eb35,,
,utorrent,eb36,,
,v,eb7d,,
,v2ex,eb37,,
,v8,eb38,,
,vaadin,eb39,,
,vagrant,eb3a,,
,vala,eb3b,,
,valorant,eb3c,,
,valve,eb3d,,
,vapor,eb3e,,
,vault,eb3f,,
,vaultwarden,eb40,,
,vauxhall,eb41,,
,vbulletin,eb42,,
,vectary,eb43,,
,vectorlogozone,eb44,,
,vectorworks,eb45,,
,veeam,eb46,,
,veepee,eb47,,
,vega,eb49,,
,vegas,eb48,,
,velog,eb4a,,
,venmo,eb4b,,
,vercel,eb4c,,
,verdaccio,eb4d,,
,veritas,eb4e,,
,verizon,eb4f,,
,vespa,eb50,,
,vexxhost,eb51,,
,vfairs,eb52,,
,viadeo,eb53,,
,viaplay,eb54,,
,viber,eb55,,
,viblo,eb56,,
,victoriametrics,eb57,,
,victronenergy,eb58,,
,vim,eb5b,,
,vimeo,eb5a,,
,vimeolivestream,eb59,,
,virgin,eb5e,,
,virginatlantic,eb5c,,
,virginmedia,eb5d,,
,virtualbox,eb5f,,
,virustotal,eb60,,
,visa,eb61,,
,visualbasic,eb62,,
,visualstudio,eb65,,
,visualstudioappcenter,eb63,,
,visualstudiocode,eb64,,
,vite,eb69,,
,vitepress,eb66,,
,vitess,eb67,,
,vitest,eb68,,
,vivaldi,eb6a,,
,vivawallet,eb6b,,
,vivino,eb6c,,
,vivint,eb6d,,
,vivo,eb6e,,
,vk,eb6f,,
,vlcmediaplayer,eb70,,
,vmware,eb71,,
,vodafone,eb72,,
,voidlinux,eb73,,
,voipdotms,eb74,,
,volkswagen,eb75,,
,volvo,eb76,,
,vonage,eb77,,
,vorondesign,eb78,,
,vowpalwabbit,eb79,,
,vox,eb7a,,
,vsco,eb7c,,
,vscodium,eb7b,,
,vtex,eb7e,,
,vuedotjs,eb7f,,
,vuetify,eb80,,
,vulkan,eb81,,
,vultr,eb82,,
,vyond,eb83,,
,w3schools,eb84,,
,wacom,eb85,,
,wagtail,eb86,,
,wails,eb87,,
,wakatime,eb88,,
,walkman,eb89,,
,wallabag,eb8a,,
,walletconnect,eb8b,,
,walmart,eb8c,,
,wantedly,eb8d,,
,wappalyzer,eb8e,,
,warnerbros,eb8f,,
,warp,eb90,,
,wasabi,eb91,,
,wasmcloud,eb92,,
,wasmer,eb93,,
,watchtower,eb94,,
,wattpad,eb95,,
,wayland,eb96,,
,waze,eb97,,
,wazirx,eb98,,
,wearos,eb99,,
,weasyl,eb9a,,
,web3dotjs,eb9b,,
,webassembly,eb9c,,
,webauthn,eb9d,,
,webcomponentsdotorg,eb9e,,
,webdriverio,eb9f,,
,webex,eba0,,
,webflow,eba1,,
,webgl,eba2,,
,weblate,eba3,,
,webmin,eba4,,
,webmoney,eba5,,
,webpack,eba6,,
,webrtc,eba7,,
,webstorm,eba8,,
,webtoon,eba9,,
,webtrees,ebaa,,
,wechat,ebab,,
,wegame,ebac,,
,weightsandbiases,ebad,,
,welcometothejungle,ebae,,
,wellfound,ebaf,,
,wellsfargo,ebb0,,
,wemo,ebb1,,
,westerndigital,ebb2,,
,westernunion,ebb3,,
,wetransfer,ebb4,,
,wezterm,ebb5,,
,whatsapp,ebb6,,
,wheniwork,ebb7,,
,wii,ebb8,,
,wiiu,ebb9,,
,wikidata,ebba,,
,wikidotgg,ebbb,,
,wikidotjs,ebbc,,
,wikimediacommons,ebbd,,
,wikimediafoundation,ebbe,,
,wikipedia,ebbf,,
,wikiquote,ebc0,,
,wikivoyage,ebc1,,
,winamp,ebc2,,
,windows,ebc6,,
,windows10,ebc3,,
,windows11,ebc4,,
,windows95,ebc5,,
,windowsterminal,ebc7,,
,windowsxp,ebc8,,
,wipro,ebc9,,
,wire,ebcc,,
,wireguard,ebca,,
,wireshark,ebcb,,
,wise,ebcd,,
,wish,ebce,,
,wistia,ebcf,,
,wix,ebd0,,
,wizzair,ebd1,,
,wolfram,ebd4,,
,wolframlanguage,ebd2,,
,wolframmathematica,ebd3,,
,wondershare,ebd6,,
,wondersharefilmora,ebd5,,
,woo,ebd8,,
,woocommerce,ebd7,,
,wordpress,ebd9,,
,workplace,ebda,,
,worldhealthorganization,ebdb,,
,wpengine,ebdc,,
,wpexplorer,ebdd,,
,wprocket,ebde,,
,writedotas,ebdf,,
,wwe,ebe0,,
,wwise,ebe1,,
,wyze,ebe2,,
,x,ebf5,,
,xamarin,ebe3,,
,xaml,ebe4,,
,xampp,ebe5,,
,xbox,ebe6,,
,xcode,ebe7,,
,xdadevelopers,ebe8,,
,xdotorg,ebe9,,
,xendit,ebea,,
,xero,ebeb,,
,xfce,ebec,,
,xiaohongshu,ebed,,
,xiaomi,ebee,,
,xing,ebef,,
,xmpp,ebf0,,
,xo,ebf1,,
,xrp,ebf2,,
,xsplit,ebf3,,
,xstate,ebf4,,
,yale,ebf6,,
,yamahacorporation,ebf7,,
,yamahamotorcorporation,ebf8,,
,yaml,ebf9,,
,yammer,ebfa,,
,yandexcloud,ebfb,,
,yarn,ebfc,,
,ycombinator,ebfd,,
,yelp,ebfe,,
,yeti,ebff,,
,yoast,ec00,,
,youtube,ec06,,
,youtubegaming,ec01,,
,youtubekids,ec02,,
,youtubemusic,ec03,,
,youtubeshorts,ec04,,
,youtubestudio,ec05,,
,youtubetv,ec07,,
,yr,ec08,,
,yubico,ec09,,
,zabka,ec0a,,
,zaim,ec0b,,
,zalando,ec0c,,
,zalo,ec0d,,
,zap,ec0f,,
,zapier,ec0e,,
,zara,ec10,,
,zazzle,ec11,,
,zcash,ec12,,
,zcool,ec13,,
,zdf,ec14,,
,zebpay,ec15,,
,zebratechnologies,ec16,,
,zedindustries,ec17,,
,zelle,ec18,,
,zend,ec1a,,
,zendesk,ec19,,
,zenn,ec1b,,
,zenodo,ec1c,,
,zensar,ec1d,,
,zerodha,ec1e,,
,zerply,ec1f,,
,zettlr,ec20,,
,zhihu,ec21,,
,zig,ec24,,
,zigbee,ec22,,
,ziggo,ec23,,
,zilch,ec25,,
,zillow,ec26,,
,zincsearch,ec27,,
,zingat,ec28,,
,zod,ec29,,
,zoho,ec2a,,
,zoiper,ec2b,,
,zomato,ec2c,,
,zoom,ec2d,,
,zorin,ec2e,,
,zotero,ec2f,,
,zsh,ec30,,
,zulip,ec31,,
,zyte,ec32,,
