G,Name,U+,Style,Tags
,threejs-original-wordmark,e2d1,,
,titaniumsdk-original,e2d2,,
,tomcat-line,e2d3,,
,tomcat-line-wordmark,e2d4,,
,tortoisegit-line,e2d5,,
,tortoisegit-plain,e2d6,,
,towergit-plain,e2d7,,
,towergit-plain-wordmark,e2d8,,
,traefikmesh-original,e2d9,,
,traefikmesh-plain-wordmark,e2da,,
,traefikproxy-original,e2db,,
,traefikproxy-plain-wordmark,e2dc,,
,travis-plain,e2dd,,
,travis-plain-wordmark,e2de,,
,trello-plain,e2df,,
,trello-plain-wordmark,e2e0,,
,trpc-plain,e2e1,,
,trpc-plain-wordmark,e2e2,,
,twitter-original,e2e3,,
,typescript-plain,e2e4,,
,typo3-original,e2e5,,
,typo3-plain-wordmark,e2e6,,
,ubuntu-plain,e2e7,,
,ubuntu-plain-wordmark,e2e8,,
,unifiedmodelinglanguage-plain,e2e9,,
,unifiedmodelinglanguage-plain-wordmark,e2ea,,
,unity-plain,e2eb,,
,unity-plain-wordmark,e2ec,,
,unix-original,e2ed,,
,unrealengine-original,e2ee,,
,unrealengine-original-wordmark,e2ef,,
,uwsgi-plain,e2f0,,
,v8-plain,e2f1,,
,vagrant-plain,e2f2,,
,vagrant-plain-wordmark,e2f3,,
,vala-plain,e2f4,,
,vala-plain-wordmark,e2f5,,
,vault-original,e2f6,,
,vault-plain-wordmark,e2f7,,
,vercel-original,e2f8,,
,vercel-original-wordmark,e2f9,,
,vertx-plain,e2fa,,
,vertx-plain-wordmark,e2fb,,
,vim-plain,e2fc,,
,visualbasic-plain,e2fd,,
,visualstudio-plain,e2fe,,
,visualstudio-plain-wordmark,e2ff,,
,vitejs-plain,e300,,
,vite-original,e301,,
,vite-original-wordmark,e302,,
,vitess-plain,e303,,
,vitess-plain-wordmark,e304,,
,vitest-plain,e305,,
,vscode-plain,e306,,
,vscode-plain-wordmark,e307,,
,vsphere-plain,e308,,
,vsphere-plain-wordmark,e309,,
,vuejs-plain,e30a,,
,vuejs-plain-wordmark,e30b,,
,vuestorefront-plain,e30c,,
,vuetify-plain,e30d,,
,vyper-plain,e30e,,
,vyper-plain-wordmark,e30f,,
,wasm-original,e310,,
,wasm-plain-wordmark,e311,,
,webflow-original,e312,,
,weblate-plain,e313,,
,weblate-plain-wordmark,e314,,
,webpack-plain,e315,,
,webpack-plain-wordmark,e316,,
,webstorm-plain,e317,,
,webstorm-plain-wordmark,e318,,
,windows11-original,e319,,
,windows11-original-wordmark,e31a,,
